ID;SETOR;STATUS;DESCRICAO;EMBALAGEM;QTDE_IDEAL;DATA_ULT_ENTR;QTDE_ULT_ENTR;ESTOQ_EMB1;CUSTO;PRECO_VENDA;QTDE_VENDIDA;TP_ETIQ
69909;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRAN.JAS VIGNES ROSE PROVENCE;CXA;112;2022-08-17;1;1;382.57;533.4;0;C
66704;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.B G RESERVE CABERNET;CXA;90;2022-06-23;1;0;342.6;461.4;0;C
78034;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.CALVET BORDEAUX SUPER.;CXA;125;2022-09-12;1;0;576.72;797.4;0;C
78031;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.CALVET CABERNET;CXA;150;2022-12-22;1;0;227.08;329.4;0;C
78033;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.CALVET CINSAULT ROSE;CXA;150;2023-01-20;1;1;227.08;329.4;0;C
78032;036-ESPUMANTE/VINHO/WISK/ENERG;BLOQUEADO;VINHO FRANC.CALVET MERLOT;CXA;150;2022-12-22;1;0;227.08;329.4;0;C
82638;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.MON ROSE DE PROVENCE;CXA;104;2023-01-20;2;2;290.2;365.4;0;C
75311;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.PROVENANCE ROSE;CXA;88;2022-09-27;1;1;293.01;389.4;0;C
71937;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.ROSE PISCINE;CXA;125;2022-11-07;2;2;417.98;557.4;0;C
75310;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO FRANC.SEA SUN ROSE;CXA;112;2022-08-30;1;2;301.13;395.4;0;C
77954;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.BOLLA VALPOLICELLA;CXA;42;2022-07-18;1;0;752.46;1078.8;0;C
77953;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.CALEO MONTEPULCIANO;CXA;90;2023-01-20;1;0;197.11;317.4;0;C
78035;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.CODICI PRIMIT.MANDURIA;CXA;115;2022-09-12;1;0;442.47;635.4;0;C
78036;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.CODICI PRIMITIVO PUGLIA;CXA;115;2022-10-19;1;0;300;425.4;0;C
3111;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.CORVO TTO;CXA;42;2022-12-27;1;1;671.3;910.8;0;C
77926;036-ESPUMANTE/VINHO/WISK/ENERG;BLOQUEADO;VINHO ITAL.GIACONDI ROSSO;CXA;84;2023-01-12;2;1;186.41;251.4;0;C
77955;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.LAMBR.CAVICCHIOLI TTO;CXA;42;2023-01-20;1;0;292.55;454.8;0;C
61302;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO ITAL.RUFFINO CHIANTI;CXA;60;2022-06-23;1;0;324.63;479.4;0;C
10637;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO MARCUS JAMES RIESLIN;CXA;84;2023-01-20;5;5;81.18;113.4;1;C
63113;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO MARCUS JAMES TANNAT;CXA;84;2023-02-03;4;6;81.18;113.4;4;C
2658;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PERGOLA TTO SECO;CXA;55;2023-03-15;5;5;190.56;238.8;4;C
2645;036-ESPUMANTE/VINHO/WISK/ENERG;INATIVO;VINHO PERGOLA TTO SUAVE;CXA;55;2023-03-15;100;85;190.56;238.8;23;C
74264;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PERGOLA TTO SUAVE;CXA;75;2023-03-15;100;108;153.93;190.8;32;C
64067;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PERGOLA TTO SUAVE PET;CXA;100;2023-03-15;50;41;107.7;137.4;8;C
77917;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.ARRIBAS DOURO DOC TTO;CXA;77;2022-12-13;1;1;349.12;431.4;0;C
5361;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.CASAL GARCIA BCO;CXA;120;2023-02-21;2;0;206.99;287.4;1;C
60072;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.CASAL GARCIA SWETT;CXA;120;2023-02-21;5;2;206.99;287.4;2;C
9257;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.CASAL GARCIA TTO;CXA;120;2022-11-07;3;0;206.99;287.4;0;C
78029;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.CICONIA ROSE;CXA;75;2022-12-22;1;1;416.48;586.8;0;C
78028;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.CICONIA VERDE;CXA;75;2022-12-22;1;0;416.48;586.8;0;C
77919;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.COLINAS DE ESTREMOZ TTO;CXA;77;2022-12-13;1;0;313.9;419.4;0;C
77920;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.FLOR DO COA TTO;CXA;98;2022-12-13;1;0;303.2;419.4;0;C
77915;036-ESPUMANTE/VINHO/WISK/ENERG;INATIVO;VINHO PORT.FONTE DA GALEGA ROSE;CXA;100;2022-12-13;1;0;220.14;299.4;0;C
77916;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.PAREDES MEIAS TTO;CXA;100;2022-12-13;1;0;244.99;313.5;0;C
66692;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.Q.CASTELARES RESERVA;CXA;88;2022-12-13;1;0;681.3;833.4;0;C
66693;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.QUINTA CASTELARES;CXA;100;2022-12-13;1;1;358.44;449.94;0;C
77918;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.QUINTA CASTELARES BCO;CXA;77;2022-12-13;1;1;358.44;449.94;0;C
77933;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO PORT.QUINTA DA BACALHOA TTO;CXA;33;2022-08-09;1;1;1002.06;1379.4;0;C
35297;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO QUINTA DO MORGADO BCO SUAVE;CXA;70;2023-01-02;3;1;121.39;142.8;2;C
35298;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO QUINTA DO MORGADO BRANCO SECO;CXA;70;2023-01-02;5;7;121.39;142.8;1;C
17013;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO S.GERMAIN ASSEMBLAGE BCO;CXA;84;2023-02-17;6;6;69.8;101.4;1;C
18676;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO S.GERMAIN ASSEMBLAGE TTO;CXA;84;2023-01-09;2;4;69.8;101.4;0;C
17012;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO S.GERMAIN MERLOT;CXA;84;2023-02-17;5;4;69.78;105;3;C
49262;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SAN MARTIN BORDO TTO SECO;CXA;44;2023-03-22;1;1;165.58;215.04;1;X
49261;036-ESPUMANTE/VINHO/WISK/ENERG;INATIVO;VINHO SAN MARTIN BORDO TTO SUAVE;CXA;44;2023-03-22;1;0;165.58;215.04;0;C
70037;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SAN MARTIN ROSE SUAVE;CXA;80;2023-03-22;1;0;123.93;160.8;0;C
76733;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SAN MARTIN ROSE SUAVE PET;FDO;100;2023-03-22;2;1;74.91;93;0;C
54174;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SAN MARTIN TTO SECO;CXA;80;2022-12-15;2;2;119.58;155.88;0;X
12967;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SAN MARTIN TTO SECO 1.4L;FDO;100;2022-11-24;5;1;74.91;93;0;X
54175;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SAN MARTIN TTO SUAVE;CXA;80;2023-03-22;2;1;119.58;155.88;0;X
61324;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SANGUE BOI TTO SECO;CXA;66;2023-01-09;5;8;71.51;83.4;0;C
17165;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SANGUE BOI TTO SECO;CXA;84;2022-12-13;11;29;60.88;75;0;C
17992;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SANGUE BOI TTO SECO GFAO;CXA;63;2023-01-09;5;8;79.31;99.8;0;C
61325;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SANGUE BOI TTO SUAVE;CXA;66;2022-11-25;10;6;71.51;83.4;1;C
5840;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO SANGUE BOI TTO SUAVE;CXA;84;2022-11-25;5;4;60.88;75;1;C
17991;036-ESPUMANTE/VINHO/WISK/ENERG;INATIVO;VINHO SANGUE BOI TTO SUAVE GFAO;CXA;63;2023-01-09;2;2;79.31;99.8;4;C
58893;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VINHO URUG. DI MALLO MERLOT;CXA;68;2023-01-18;1;1;270.96;346.56;0;C
76439;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;VODKA ABSOLUT VANILLA;CXA;60;2022-06-17;1;0;757.34;958.8;0;C
15893;036-ESPUMANTE/VINHO/WISK/ENERG;INATIVO;WHISKY BALLANTINE S FINEST;CXA;50;2023-03-07;1;1;627.42;766.8;1;C
65984;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY BALLANTINE S FINEST;CXA;70;2023-02-21;1;0;507.2;657.6;0;C
51477;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY BLACK WHITE;CXA;55;2023-03-07;10;12;491.72;598.8;2;C
74332;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY BLACK WHITE;CXA;70;2023-01-09;35;35;286.5;358.8;1;C
76837;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY BUCHANANS 12 ANOS;CXA;45;2022-12-22;1;0;1220.18;1798.8;0;C
56048;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY CHIVAS 12 ANOS;CXA;32;2022-12-16;2;0;1215.39;1389.6;1;C
62458;036-ESPUMANTE/VINHO/WISK/ENERG;INATIVO;WHISKY JACK DANIELS;CXA;40;2023-03-07;1;2;1543.36;1677.6;0;C
9076;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY JOHNNIE WALKER BLACK;CXA;50;2023-03-07;1;1;2123.02;2700;0;C
82185;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY JOHNNIE WALKER BLONDE;CXA;64;2022-10-29;1;0;840.5;1270.8;0;C
69919;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY JOHNNIE WALKER BLUE LABEL;CXA;48;2022-10-31;0;0;5612.46;7140;0;C
3144;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY JOHNNIE WALKER RED LABEL;CXA;60;2022-12-22;10;3;1030.88;1078.8;1;C
20468;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY OLD PARR;CXA;48;2023-03-07;3;3;1329.21;1558.8;1;C
64660;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY OLD PARR;CXA;60;2023-03-07;2;1;1216.66;1510.8;0;C
9078;036-ESPUMANTE/VINHO/WISK/ENERG;BLOQUEADO;WHISKY WHITE HORSE;CXA;40;2023-03-23;1;0;594.2;874.8;2;C
47424;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;WHISKY WILLIAM LAWSONS;CXA;44;2023-01-16;5;5;465.58;598.8;0;C
73435;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE MONIN FRAMBOESA;CXA;120;2022-11-03;1;1;166.99;293.4;0;C
69886;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE MONIN LIMAO;CXA;120;2022-11-07;6;3;166.99;293.4;0;C
73433;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE MONIN MARACUJA;CXA;120;2023-03-25;0;2;166.99;293.4;0;C
69887;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE MONIN MORANGO;CXA;120;2022-11-07;3;0;166.99;293.4;0;C
76622;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE PIACERI GENGIBRE;CXA;120;2023-03-27;5;5;107.79;179.4;0;C
76618;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE PIACERI LIMAO SICILIANO;CXA;120;2022-11-11;10;2;107.79;179.4;1;C
76619;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE PIACERI MACA VERDE;CXA;120;2023-03-27;5;8;107.79;179.4;1;C
76620;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE PIACERI MORANGO;CXA;120;2023-02-27;1;2;107.79;179.4;1;C
76621;036-ESPUMANTE/VINHO/WISK/ENERG;ATIVO;XAROPE PIACERI TANGERINA;CXA;120;2022-11-11;10;4;107.79;179.4;2;C
62691;037-CERVEJA L.NECK;ATIVO;CERVEJA BADEN AMERIC IPA ONE WAY;CXA;60;2022-09-20;12;2;109.63;130.8;3;C
45775;037-CERVEJA L.NECK;ATIVO;CERVEJA BADEN CRISTAL GFA;CXA;60;2023-03-15;2;4;100.33;130.8;2;C
69424;037-CERVEJA L.NECK;ATIVO;CERVEJA BADEN PILSEN CRISTAL LATA;CXA;280;2023-03-27;8;24;49.1;63.48;2;C
74640;037-CERVEJA L.NECK;ATIVO;CERVEJA BLUE MOON L.NECK;CXA;70;2023-03-02;5;5;224.11;95.76;12;C
81141;037-CERVEJA L.NECK;ATIVO;CERVEJA BLUE MOON SLEEK LATA;CXA;280;2023-01-16;5;24;76.96;101.88;0;C
70314;037-CERVEJA L.NECK;ATIVO;CERVEJA BRAHMA DUPLO MALTE L.NECK;CXA;84;2023-03-16;12;9;102.92;117.36;2;C
58209;037-CERVEJA L.NECK;ATIVO;CERVEJA CORONITA EXTRA ONE WAY;CXA;105;2023-03-15;5;52;92.53;102.96;7;C
52633;037-CERVEJA L.NECK;ATIVO;CERVEJA EISENBAHN L.NECK;CXA;175;2023-02-16;200;136;44.58;48.96;53;C
78510;037-CERVEJA L.NECK;ATIVO;CERVEJA EISENBAHN UNFILTERED L.N;CXA;175;2023-02-16;25;1;44.48;49.08;17;C
34245;037-CERVEJA L.NECK;ATIVO;CERVEJA HEINEKEN KEG;FDO;90;2023-03-16;30;27;197.86;219.8;1;C
54352;037-CERVEJA L.NECK;ATIVO;CERVEJA HEINEKEN L.NECK;CXA;91;2023-03-18;0;492;129.13;143.76;162;C
45392;037-CERVEJA L.NECK;ATIVO;CERVEJA HEINEKEN ONE WAY;CXA;96;2023-01-13;192;27;110.88;131.76;67;X
65029;037-CERVEJA L.NECK;ATIVO;CERVEJA IMPERIO GOLD L.NECK;CXA;168;2023-02-27;21;14;54;66.42;13;C
69818;037-CERVEJA L.NECK;ATIVO;CERVEJA IMPERIO LAGER L.NECK;CXA;200;2023-02-06;50;25;42;46.68;9;C
68572;037-CERVEJA L.NECK;ATIVO;CERVEJA IMPERIO LAGER ONE WAY;CXA;96;2023-03-17;1;1;74.02;86.28;15;C
58940;037-CERVEJA L.NECK;ATIVO;CERVEJA IMPERIO P.MALTE L.NECK;CXA;200;2023-02-27;10;2;33.99;38.28;7;C
62625;037-CERVEJA L.NECK;ATIVO;CERVEJA IMPERIO P.MALTE LATA;CXA;280;2023-02-27;280;94;25.49;27;185;C
62626;037-CERVEJA L.NECK;ATIVO;CERVEJA IMPERIO P.MALTE LATA;FDO;220;2023-03-23;0;257;31;35.88;470;C
81847;037-CERVEJA L.NECK;ATIVO;CERVEJA LAGUNITAS PALE ALE L.NECK;CXA;126;2022-12-09;5;3;111.43;125.88;0;C
80261;037-CERVEJA L.NECK;ATIVO;CERVEJA PETRA PREMIUM LONG NECK;CXA;192;2023-02-16;10;9;42.97;51.48;6;C
80263;037-CERVEJA L.NECK;ATIVO;CERVEJA PETRA PURO MALTE LONG NECK;CXA;192;2023-03-15;8;20;38.76;44.28;8;C
74631;037-CERVEJA L.NECK;BLOQUEADO;CERVEJA SPATEN L.NECK;CXA;84;2023-03-15;48;86;103.45;119.76;18;C
74633;037-CERVEJA L.NECK;ATIVO;CERVEJA SPATEN ONE WAY;CXA;80;2023-03-16;5;6;94.71;101.88;8;C
68018;037-CERVEJA L.NECK;ATIVO;CERVEJA STELLA ARTOIS L.NECK;CXA;84;2023-03-13;48;56;111.81;131.76;15;C
78511;037-CERVEJA L.NECK;ATIVO;CERVEJA STELLA ARTOIS ONE WAY;CXA;80;2023-01-21;16;8;103.66;117.48;1;C
14036;037-CERVEJA L.NECK;ATIVO;LIMP.VEJA M.USO BIO ALCOOL;CXA;36;2023-03-23;0;0;106.45;131.76;0;C
37797;037-CERVEJA L.NECK;ATIVO;LIMP.VEJA M.USO LAVANDA E ALCOOL;CXA;36;2023-02-25;22;17;106.45;131.76;4;C
44347;037-CERVEJA L.NECK;ATIVO;REMOV.ESMALTE BEIRA ALTA;CXA;480;2023-02-04;15;33;29.43;33.48;2;C
74629;037-CERVEJA L.NECK;ATIVO;SKOL BEATS GT LONG NECK;CXA;91;2023-03-08;13;11;146.35;177.36;1;C
52635;038-CERVEJA LATA;ATIVO;CERVEJA AMSTEL LATA;CXA;264;2023-03-25;20;267;33.05;35.88;16;C
59843;038-CERVEJA LATA;ATIVO;CERVEJA AMSTEL LATA;CXA;198;2023-03-24;3957;4321;41.14;44.28;32;C
68019;038-CERVEJA LATA;BLOQUEADO;CERVEJA BOHEMIA P.MALTE LATA;CXA;280;2023-03-02;56;43;35.23;38.28;12;C
23725;038-CERVEJA LATA;ATIVO;CERVEJA BRAHMA CHOPP LATA;CXA;220;2022-09-21;220;7;42.87;27.48;167;C
43410;038-CERVEJA LATA;ATIVO;CERVEJA BRAHMA CHOPP LATA;CXA;176;2022-12-07;352;303;46.04;49.08;45;C
62237;038-CERVEJA LATA;ATIVO;CERVEJA BUDWEISER L.NECK;CXA;84;2023-03-07;84;84;106.92;119.76;40;C
51187;038-CERVEJA LATA;ATIVO;CERVEJA BUDWEISER LATA;CXA;520;2023-03-13;80;128;23.12;24.64;29;C
80258;038-CERVEJA LATA;ATIVO;CERVEJA BUDWEISER SLEEK LT;FDO;280;2023-03-13;280;389;41.62;44.28;150;C
54727;038-CERVEJA LATA;INATIVO;CERVEJA COLORADO INDICA ONE WAY;CXA;84;2023-03-27;25;33;141.22;167.89;0;C
66884;038-CERVEJA LATA;ATIVO;CERVEJA CORONA LONG NECK;CXA;84;2023-03-13;48;60;130.12;150.96;2;C
61217;038-CERVEJA LATA;ATIVO;CERVEJA CRYSTAL LATA;CXA;220;2022-11-03;0;52;29.4;34.68;80;C
61621;038-CERVEJA LATA;ATIVO;CERVEJA DEVASSA P.MALTE LATA;CXA;220;2023-03-22;4400;5201;39.25;41.88;631;C
59537;038-CERVEJA LATA;ATIVO;CERVEJA EISENBAHN PALE L.NECK;CXA;175;2023-02-16;3;0;48.84;62.28;1;C
17170;038-CERVEJA LATA;ATIVO;CERVEJA HEINEKEN LATA;CXA;264;2023-03-23;0;863;51.16;56.28;865;C
68573;038-CERVEJA LATA;ATIVO;CERVEJA IMPERIO LAGER LATA;CXA;280;2023-02-27;112;62;33;37.08;49;C
75221;038-CERVEJA LATA;ATIVO;CERVEJA ITAIPAVA 100 MALTE LATA;CXA;308;2023-03-02;286;236;26.09;33.48;70;C
75223;038-CERVEJA LATA;ATIVO;CERVEJA ITAIPAVA 100 MALTE LATA;CXA;220;2022-12-23;220;2;33.64;38.28;61;C
9850;038-CERVEJA LATA;ATIVO;CERVEJA ITAIPAVA LATA;CXA;286;2023-03-02;286;107;25.19;29.88;177;C
27542;038-CERVEJA LATA;ATIVO;CERVEJA ITAIPAVA LATA;CXA;220;2023-03-02;440;133;35.02;41.88;305;C
76280;038-CERVEJA LATA;INATIVO;CERVEJA LOKAL LATA;CXA;220;2023-03-15;151;298;27.93;33.48;106;C
62643;038-CERVEJA LATA;ATIVO;CERVEJA PETRA PURO MALTE LATA;FDO;308;2023-03-02;308;218;28.24;31.8;89;C
62641;038-CERVEJA LATA;ATIVO;CERVEJA PETRA PURO MALTE ONE WAY;FDO;85;2023-01-27;10;5;74.58;83.88;2;C
45397;038-CERVEJA LATA;ATIVO;CERVEJA SCHIN LATA;CXA;220;2023-03-14;7;27;31.18;34.44;505;C
21763;038-CERVEJA LATA;ATIVO;CERVEJA SKOL LATA;CXA;220;2023-03-13;110;133;43.08;45.36;73;C
65027;038-CERVEJA LATA;ATIVO;CERVEJA SKOL P.MALTE LATA;CXA;220;2022-11-29;0;16;39.45;45.48;13;C
71194;038-CERVEJA LATA;ATIVO;CERVEJA SKOL P.MALTE LATA SLEEK;BDJ;280;2023-03-23;8;30;32.43;34.68;15;C
65730;038-CERVEJA LATA;ATIVO;CERVEJA STELLA ARTOIS LATA;CXA;440;2023-03-08;0;41;30.98;35.92;26;C
27108;038-CERVEJA LATA;ATIVO;REF.SCHWEPPES CITRUS LATA;PCT;540;2023-03-21;50;215;17.15;19.14;175;C
28592;038-CERVEJA LATA;ATIVO;REF.SCHWEPPES TONICA LATA;PCT;540;2023-03-21;20;33;15.28;17.34;30;C
50176;038-CERVEJA LATA;ATIVO;SKOL BEATS SENSES LATA;CXA;520;2023-03-25;120;265;28.94;37.52;43;C
57248;039-REF.LATA;ATIVO;APERIT.APEROL;CXA;140;2023-03-15;1;0;239.51;305.4;1;C
